query,no,title,link,description,total_text
전주 여행,39, 전주 여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=449461461&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,이번주에 전주 여행 1박 2일로 처음 가는데 가볼데 추천 좀 해주세요 걷기 좋은데 위주로요 걷는 거 좋아해요 트레킹 좋아해요 전주여행 을 계획중이시군요 전주에는 다양한 볼거리들과 , 전주 여행  이번주에 전주 여행 1박 2일로 처음 가는데 가볼데 추천 좀 해주세요 걷기 좋은데 위주로요 걷는 거 좋아해요 트레킹 좋아해요 전주여행 을 계획중이시군요 전주에는 다양한 볼거리들과 
전주 여행,40,친구랑  전주여행 ,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=452584751&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,친구랑 첫 전주여행 을 가보려고 합니다 가볼만한곳 호텔 맛집 추천해주세요 호텔은 시설이 괜찮고 깨끗했으면 좋겠어요 한옥이어도 괜찮아요 침대가 있는곳이면 더 좋겠어요 맛집은 양식 중식 일식 상관없습니다 비용도 1인당 ,친구랑  전주여행  친구랑 첫 전주여행 을 가보려고 합니다 가볼만한곳 호텔 맛집 추천해주세요 호텔은 시설이 괜찮고 깨끗했으면 좋겠어요 한옥이어도 괜찮아요 침대가 있는곳이면 더 좋겠어요 맛집은 양식 중식 일식 상관없습니다 비용도 1인당 
전주 여행,41, 전주여행 코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=485639059&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 , 전주여행 코스  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 
전주 여행,42,2박3일  전주  크리스마스  여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=459344814&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 ,2박3일  전주  크리스마스  여행   전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 시작을 
전주 여행,43," 전주여행  갈곳, 전시회 추천",https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=438462586&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,제가 이번달 말에 남자친구랑 전주여행 을 가는데요 전주한옥마을만 가기엔 그래서 갈만한 곳 공방 전시회같은거 있음 추천부탁드려요 안녕하세요 질문하신 전주여행 관련 답변 드리도록 하겠습니다 전주로 놀러가시나 봅니다 ," 전주여행  갈곳, 전시회 추천 제가 이번달 말에 남자친구랑 전주여행 을 가는데요 전주한옥마을만 가기엔 그래서 갈만한 곳 공방 전시회같은거 있음 추천부탁드려요 안녕하세요 질문하신 전주여행 관련 답변 드리도록 하겠습니다 전주로 놀러가시나 봅니다 "
전주 여행,44, 전주여행  코스 추천,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=261431923&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,안녕하세요 여자친구랑 전주여행 을 갈예정인데 숙소를 전주 더클래식호텔로 잡고 1박2일 일정으로 여행을 가게되었습니다 근데 금요일 오후 5시쯤 전주에 도착예정이고 자가차가 없어 이동수단을 대중교통과 택시로 할예정입니다 , 전주여행  코스 추천 안녕하세요 여자친구랑 전주여행 을 갈예정인데 숙소를 전주 더클래식호텔로 잡고 1박2일 일정으로 여행을 가게되었습니다 근데 금요일 오후 5시쯤 전주에 도착예정이고 자가차가 없어 이동수단을 대중교통과 택시로 할예정입니다 
전주 여행,45,초등 6학년 210명  전주  일대 1박2일 수학 여행  코스,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=466708706&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주 관광에 달인이신 전주달봉이님께서 코스 추천을 해 주시면 대단히 감사드리겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 ,초등 6학년 210명  전주  일대 1박2일 수학 여행  코스  전주 관광에 달인이신 전주달봉이님께서 코스 추천을 해 주시면 대단히 감사드리겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 
전주 여행,46, 전주 여행 가는데 렌트를 하는게 좋을까,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=431515138&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주 여행 가는데 렌트를 하는게 좋을까요 안녕하세요 천만 반려인과 함께하는 애견 동반 여행 플랫폼 하트독 입니다 전주는 작은 도시라서 택시로 이동을해도 크게 불편함이 없습니다 답변이 도움이 되셨다면 채택도 부탁드립니다 , 전주 여행 가는데 렌트를 하는게 좋을까  전주 여행 가는데 렌트를 하는게 좋을까요 안녕하세요 천만 반려인과 함께하는 애견 동반 여행 플랫폼 하트독 입니다 전주는 작은 도시라서 택시로 이동을해도 크게 불편함이 없습니다 답변이 도움이 되셨다면 채택도 부탁드립니다 
전주 여행,47, 전주 여행 ,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=454611584&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 각각 거리가 가까운지 알고싶어요 추석에 여행예정입니다 그외 갈만한곳 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 , 전주 여행   각각 거리가 가까운지 알고싶어요 추석에 여행예정입니다 그외 갈만한곳 추천해주세요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 
전주 여행,48, 전주여행 코스 좀 짜주세요 ~,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=407277228&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 친정 어머니와 딸과 다 함께 하는 여행 듣기만 해도 설레네요 아래 세 분께서 모두 즐길 수 있는 여행 일정을 준비해 보았어요 참고해 보시고 여행에 도움 되셨으면 , 전주여행 코스 좀 짜주세요 ~  질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 친정 어머니와 딸과 다 함께 하는 여행 듣기만 해도 설레네요 아래 세 분께서 모두 즐길 수 있는 여행 일정을 준비해 보았어요 참고해 보시고 여행에 도움 되셨으면 
전주 여행,49, 전주여행  추천 부탁 드립니다,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=438620129&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,2월 12 13일에 전주 여행 할려구 합니다 1박2일 가볼만한곳이랑 맛집 추천 부탁드립니다 감사합니다 전주맛집 여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주여행 , 전주여행  추천 부탁 드립니다 2월 12 13일에 전주 여행 할려구 합니다 1박2일 가볼만한곳이랑 맛집 추천 부탁드립니다 감사합니다 전주맛집 여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여행 인플루언서 전주달봉이입니다 전주여행 
전주 여행,50, 전주여행  차가 필요한가요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=482799629&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,안녕하세요 1박2일 전주여행 계획중입니다 서울에서 전주까지는 기차를타고갈건데 전주내에서 렌트를 해야할지 궁금합니다 참고로 전주한옥마을 포함해서 유명 관광지만 돌아볼계획입니다 전주여행 전주맛집 국내여행 , 전주여행  차가 필요한가요 안녕하세요 1박2일 전주여행 계획중입니다 서울에서 전주까지는 기차를타고갈건데 전주내에서 렌트를 해야할지 궁금합니다 참고로 전주한옥마을 포함해서 유명 관광지만 돌아볼계획입니다 전주여행 전주맛집 국내여행 
전주 여행,51, 전주 여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=436440960&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 제가 이번달 16일에 친구 3명하고 전주 로 여행 을 가는데 궁금한 게 많아서요 하나하나 답장해주시면 감사하겟습니다 1 여수에서 전주 KTX 왕복 기차표값이 얼마인가요 2 중2들이 전주 가서 놀 게 뭐가 잇을까요 3 , 전주 여행   제가 이번달 16일에 친구 3명하고 전주 로 여행 을 가는데 궁금한 게 많아서요 하나하나 답장해주시면 감사하겟습니다 1 여수에서 전주 KTX 왕복 기차표값이 얼마인가요 2 중2들이 전주 가서 놀 게 뭐가 잇을까요 3 
전주 여행,52,광주에서  전주  2박3일  여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441966752&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 감사하겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 버스터미널에서 내리셔서 ,광주에서  전주  2박3일  여행   감사하겠습니다 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 버스터미널에서 내리셔서 
전주 여행,53,[추천해주세요]  전주  당일치기  여행 ,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=441175638&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 추천해주세요 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 ,[추천해주세요]  전주  당일치기  여행   추천해주세요 전주 당일치기 여행 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 
전주 여행,54,내일  전주  당일치기 부모님과  여행 을,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=451191859&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 바다는 군산 새만금 돌아보시면 ,내일  전주  당일치기 부모님과  여행 을  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 바다는 군산 새만금 돌아보시면 
전주 여행,55, 전주여행  갈곳 추천,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=484366658&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 , 전주여행  갈곳 추천  전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다 전주여행 코스는 한옥마을에서부터 
전주 여행,56, 전주  2박3일 3명  여행  1인 경비,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=480452158&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 식비랑 교통비 감이 안잡혀서요 술은 마실건데 많이 안마셔서 술값으로는 한번마실 때 만원씩 쓸거같아요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 , 전주  2박3일 3명  여행  1인 경비  식비랑 교통비 감이 안잡혀서요 술은 마실건데 많이 안마셔서 술값으로는 한번마실 때 만원씩 쓸거같아요 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 
전주 여행,57, 전주 여행 코스 짜주세요! 많이 급합니다..!,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=430866279&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8,안녕하세요 가족 여행 으로 전주 에 놀러가려는데요 당장 이번주 금요일에 가는데 어딜갈지 몰라서 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행 코스 짜주실 수 있나요 호캉스로 , 전주 여행 코스 짜주세요! 많이 급합니다..! 안녕하세요 가족 여행 으로 전주 에 놀러가려는데요 당장 이번주 금요일에 가는데 어딜갈지 몰라서 숙소는 라한호텔로 잡았고 한옥마을 쪽을 가고 싶은데 별로 걷지 않으면서 카페투어는 아닌 여행 코스 짜주실 수 있나요 호캉스로 
전주 여행,58,여자2명이서2박3일로  전주여행 질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=228331353&qb=7KCE7KO8IOyXrO2WiQ==&enc=utf8, 2박 3일로 전주 를 여행 하신다면 다음과 같은 일정을 추천해드립니다 Day 1 전주 한옥마을 전통 한옥 건물과 전통 문화를 경험할 수 있는 곳입니다 전주 향교 조선시대 교육기관인 향교를 볼 수 있습니다 전주 남부시장 전주 의 ,여자2명이서2박3일로  전주여행 질문  2박 3일로 전주 를 여행 하신다면 다음과 같은 일정을 추천해드립니다 Day 1 전주 한옥마을 전통 한옥 건물과 전통 문화를 경험할 수 있는 곳입니다 전주 향교 조선시대 교육기관인 향교를 볼 수 있습니다 전주 남부시장 전주 의 
