query,no,token,pos
전주 여행,489,봉,NNG
전주 여행,489,티비,NNG
전주 여행,489,코스,NNG
전주 여행,489,가,JKS
전주 여행,489,볼,VV+ETM
전주 여행,489,만,NNB
전주 여행,489,한,XSA+ETM
전주 여행,489,곳,NNG
전주 여행,489,여수,NNG
전주 여행,489,여수,NNG
전주 여행,489,가,JKS
전주 여행,489,볼,VV+ETM
전주 여행,489,만,NNB
전주 여행,489,한,XSA+ETM
전주 여행,489,곳,NNB
전주 여행,489,제주,NNP
전주 여행,489,도,JX
전주 여행,490,한옥,NNG
전주 여행,490,마을,NNG
전주 여행,490,에,JKB
전주 여행,490,남자,NNG
전주 여행,490,혼자,NNG
전주 여행,490,을,JKO
전주 여행,490,갈,VV+ETM
전주 여행,490,예정,NNG
전주 여행,490,입니다,VCP+EF
전주 여행,490,.,SF
전주 여행,490,욕조,NNG
전주 여행,490,는,JX
전주 여행,490,저,NP
전주 여행,490,도,JX
전주 여행,490,굉장히,MAG
전주 여행,490,무리,NNG
전주 여행,490,한,XSA+ETM
전주 여행,490,질문,NNG
전주 여행,490,인,VCP+ETM
전주 여행,490,것,NNB
전주 여행,490,같,VA
전주 여행,490,지만,EC
전주 여행,490,혹시나,MAG
전주 여행,490,해서,VV+EC
전주 여행,490,맛집,NNG
전주 여행,490,국내,NNG
전주 여행,490,전,NNG
전주 여행,490,주달,NNG
전주 여행,490,봉,NNG
전주 여행,490,이,JKS
전주 여행,490,달,NNG
전주 여행,490,봉,NNG
전주 여행,490,티비,NNG
전주 여행,490,코스,NNG
전주 여행,490,가,JKS
전주 여행,490,볼,VV+ETM
전주 여행,490,만,NNB
전주 여행,490,한,XSA+ETM
전주 여행,490,곳,NNG
전주 여행,490,여수,NNG
전주 여행,490,여수,NNG
전주 여행,490,가,JKS
전주 여행,490,볼,VV+ETM
전주 여행,490,만,NNB
전주 여행,490,한,XSA+ETM
전주 여행,490,곳,NNB
전주 여행,490,제주,NNP
전주 여행,490,도,JX
전주 여행,490,제주도,NNP
전주 여행,490,가,JKS
전주 여행,490,볼,VV+ETM
전주 여행,490,만,NNB
전주 여행,490,한,XSA+ETM
전주 여행,490,곳,NNG
전주 여행,490,전문,NNG
전주 여행,490,인,VCP+ETM
전주 여행,490,플,NNG
전주 여행,490,루,JKB
전주 여행,490,언서,NNG
전주 여행,491,코스,NNG
전주 여행,491,추천,NNG
전주 여행,491,좀,MAG
전주 여행,491,요,JX
전주 여행,491,코스,NNG
전주 여행,491,추천,NNG
전주 여행,491,하,XSV
전주 여행,491,세염,NNG
전주 여행,491,동물원,NNP
전주 여행,491,걍기전,UNKNOWN
전주 여행,491,한옥마을,NNP
전주 여행,491,덕진,NNP
전주 여행,491,연못,NNG
전주 여행,491,으로,JKB
전주 여행,491,가보세요,NNG
전주 여행,492,순서,NNG
전주 여행,492,좀,MAG
전주 여행,492,알려,VV+EC
전주 여행,492,주,VX
전주 여행,492,세요,EP+EF
전주 여행,492,~,SY
전주 여행,492,을,JKO
전주 여행,492,하,VV
전주 여행,492,려고,EC
전주 여행,492,하,VV
전주 여행,492,는데요,EC
전주 여행,492,덕진,NNP
전주 여행,492,공원,NNG
전주 여행,492,동물원,NNG
전주 여행,492,한옥,NNG
전주 여행,492,마을,NNG
전주 여행,492,남부,NNG
전주 여행,492,시장,NNG
전주 여행,492,을,JKO
전주 여행,492,가,VV
전주 여행,492,려고,EC
전주 여행,492,합니다,VX+EF
전주 여행,492,시외버스,NNG
전주 여행,492,공용,NNG
전주 여행,492,터미널,NNG
전주 여행,492,에서,JKB
전주 여행,492,가까운,VA+ETM
전주 여행,492,순서,NNG
전주 여행,492,가,JKS
전주 여행,492,어떻게,MAG
전주 여행,492,될까요,VV+EF
전주 여행,492,그리고,MAJ
전주 여행,492,근처,NNG
전주 여행,492,에,JKB
전주 여행,492,가까운,VA+ETM
전주 여행,492,바닷가,NNG
전주 여행,492,는,JX
전주 여행,492,어디,NP
전주 여행,492,인가요,VCP+EC
전주 여행,492,또,MAG
전주 여행,492,이,MM
전주 여행,492,외,NNB
전주 여행,492,에,JKB
전주 여행,492,구경,NNG
전주 여행,492,할,XSV+ETM
전주 여행,492,좋,VA
전주 여행,492,은,ETM
전주 여행,492,곳,NNG
전주 여행,492,도,JX
전주 여행,493,음식점,NNG
전주 여행,493,25,SN
전주 여행,493,일,NNBC
전주 여행,493,날,NNG
전주 여행,493,을,JKO
전주 여행,493,가,VV
전주 여행,493,는데,EC
전주 여행,493,동물원,NNP
전주 여행,493,이랑,JC
전주 여행,493,레일바이크,NNP
전주 여행,493,아중,NNG
전주 여행,493,저,MM
전주 여행,493,수지,NNG
전주 여행,493,오,NR
전주 여행,493,목대,NNG
전주 여행,493,주변,NNG
전주 여행,493,에,JKB
전주 여행,493,맛집,NNG
전주 여행,493,이나,JC
전주 여행,493,음식,NNG
전주 여행,493,먹,VV
전주 여행,493,을,ETM
전주 여행,493,만,NNB
전주 여행,493,한,XSA+ETM
전주 여행,493,거,NNB
전주 여행,493,있,VA
전주 여행,493,으면,EC
전주 여행,493,추천,NNG
전주 여행,493,해,XSV+EC
전주 여행,493,주,VX
전주 여행,493,세여,EP+EF
전주 여행,493,내공,NNP
전주 여행,493,100,SN
전주 여행,493,드려,VV+EC
전주 여행,493,여,NNG
전주 여행,493,추가,NNG
전주 여행,493,로,JKB
전주 여행,493,터미널,NNG
전주 여행,493,쪽,NNB
전주 여행,493,에,JKB
전주 여행,493,도,JX
전주 여행,493,알려,VV+EC
전주 여행,493,주,VX
전주 여행,493,시,EP
전주 여행,493,면,EC
전주 여행,493,고맙,VA
전주 여행,493,습니다,EF
전주 여행,493,답변,NNG
전주 여행,493,한옥,NNG
전주 여행,493,마을,NNG
전주 여행,493,에,JKB
전주 여행,493,에루화,IC
전주 여행,493,떡갈비,NNG
전주 여행,494,가려,VV+EC
전주 여행,494,합니다,VX+EF
전주 여행,494,~,SY
전주 여행,494,금요일,NNG
전주 여행,494,저녁,NNG
전주 여행,494,에서,JKB
전주 여행,494,토요일,NNG
전주 여행,494,까지,JX
전주 여행,494,1,SN
전주 여행,494,박,NNBC
전주 여행,494,2,SN
전주 여행,494,일,NNBC
전주 여행,494,로,JKB
전주 여행,494,을,JKO
전주 여행,494,가,VV
전주 여행,494,려고,EC
전주 여행,494,합니다,VX+EC
전주 여행,494,1,SN
전주 여행,494,한옥,NNG
전주 여행,494,마을,NNG
전주 여행,494,에서,JKB
전주 여행,494,터미널,NNG
전주 여행,494,역,NNG
전주 여행,494,둘,NR
전주 여행,494,중,NNB
전주 여행,494,에,JKB
전주 여행,494,어느,MM
전주 여행,494,쪽,NNB
전주 여행,494,이,JKS
전주 여행,494,더,MAG
전주 여행,494,가까운,VA+ETM
전주 여행,494,가요,NNG
전주 여행,494,2,SN
전주 여행,494,시외버스,NNG
전주 여행,494,터미널,NNG
전주 여행,494,과,JC
전주 여행,494,역,NNG
전주 여행,494,은,JX
전주 여행,494,얼마나,MAG
전주 여행,494,먼,VA+ETM
전주 여행,494,가요,NNG
전주 여행,494,3,SN
전주 여행,494,한옥,NNG
전주 여행,494,마을,NNG
전주 여행,494,근처,NNG
전주 여행,494,찜질방,NNG
전주 여행,494,에서,JKB
전주 여행,494,묵,VV
전주 여행,494,을,ETM
전주 여행,494,계획,NNG
전주 여행,494,인데,VCP+EC
전주 여행,494,어떤,MM
전주 여행,494,곳,NNB
전주 여행,494,이,JKS
전주 여행,495,1,SN
전주 여행,495,박,NNBC
전주 여행,495,2,SN
전주 여행,495,일,NNBC
전주 여행,495,코스,NNG
전주 여행,495,질문,NNG
전주 여행,495,하,XSV
전주 여행,495,신,EP+ETM
전주 여행,495,내용,NNG
전주 여행,495,을,JKO
전주 여행,495,토대,NNG
전주 여행,495,로,JKB
전주 여행,495,1,SN
전주 여행,495,박,NNBC
전주 여행,495,2,SN
전주 여행,495,일,NNBC
전주 여행,495,일정,NNG
전주 여행,495,으로,JKB
전주 여행,495,코스,NNG
전주 여행,495,를,JKO
전주 여행,495,정리,NNG
전주 여행,495,했,XSV+EP
전주 여행,495,습니다,EF
전주 여행,495,참고,NNG
전주 여행,495,해,XSV+EC
전주 여행,495,주,VX
전주 여행,495,세요,EP+EF
전주 여행,495,1,SN
전주 여행,495,일,NNBC
전주 여행,495,차,NNG
전주 여행,495,오후,NNG
전주 여행,495,한옥마을,NNP
전주 여행,495,및,MAJ
전주 여행,495,주변,NNG
전주 여행,495,1,SN
전주 여행,495,일,NNBC
전주 여행,495,차,NNG
전주 여행,495,저녁,NNG
전주 여행,495,남부,NNG
전주 여행,495,시장,NNG
전주 여행,495,야시장,NNG
전주 여행,495,한옥마을,NNP
전주 여행,495,야경,NNG
전주 여행,495,즐기,VV
전주 여행,495,기,ETN
전주 여행,495,2,SN
전주 여행,495,일,NNBC
전주 여행,495,차,NNG
전주 여행,495,오전,NNG
전주 여행,495,덕진,NNP
전주 여행,495,공원,NNG
전주 여행,495,2,SN
전주 여행,495,일,NNBC
전주 여행,495,차,NNG
전주 여행,495,오후,NNG
전주 여행,495,동물원,NNP
전주 여행,496,코스,NNG
전주 여행,496,코스,NNG
전주 여행,496,맛집,NNG
전주 여행,496,자세,XR
전주 여행,496,한,XSA+ETM
전주 여행,496,정보,NNG
전주 여행,496,는,JX
전주 여행,496,https,SL
전주 여행,496,blog,SL
전주 여행,496,naver,SL
전주 여행,496,com,SL
전주 여행,496,sjh,SL
전주 여행,496,920519,SN
전주 여행,496,캐릭터,NNG
전주 여행,496,할땐,XSV+ETM+NNG+JX
전주 여행,496,전,MM
전주 여행,496,주달,NNG
전주 여행,496,봉이,NNG
전주 여행,496,입니다,VCP+EF
전주 여행,496,숙박,NNG
전주 여행,496,할,XSV+ETM
전주 여행,496,인,NNG
전주 여행,496,이나,JC
전주 여행,496,좀,MAG
전주 여행,496,더,MAG
전주 여행,496,궁금,XR
전주 여행,496,사항,NNG
전주 여행,496,있,VV
전주 여행,496,으시,EP
전주 여행,496,면,EC
전주 여행,496,네임,NNG
전주 여행,496,카드,NNG
전주 여행,496,블로그,NNG
전주 여행,496,질문,NNG
전주 여행,496,게시판,NNG
전주 여행,496,에,JKB
전주 여행,496,남겨,VV+EC
전주 여행,496,주,VX
전주 여행,496,세요,EP+EF
전주 여행,496,한옥마을,NNP
전주 여행,496,맛집,NNG
전주 여행,497,1,SN
전주 여행,497,박,NNBC
전주 여행,497,2,SN
전주 여행,497,일,NNBC
전주 여행,497,질문,NNG
전주 여행,497,좀,MAG
전주 여행,497,더,MAG
전주 여행,497,궁금,XR
전주 여행,497,사항,NNG
전주 여행,497,있,VV
전주 여행,497,으시,EP
전주 여행,497,면,EC
전주 여행,497,네임,NNG
전주 여행,497,카드,NNG
전주 여행,497,블로그,NNG
전주 여행,497,질문,NNG
전주 여행,497,게시판,NNG
전주 여행,497,에,JKB
전주 여행,497,남겨,VV+EC
전주 여행,497,주,VX
전주 여행,497,세요,EP+EF
전주 여행,497,감사,NNG
전주 여행,497,합니다,XSV+EF
전주 여행,497,한옥마을,NNP
전주 여행,497,맛집,NNG
전주 여행,497,숙박,NNG
전주 여행,497,할,XSV+ETM
전주 여행,497,인,NNG
전주 여행,497,한옥마을,NNP
전주 여행,497,숙박,NNG
전주 여행,497,정보,NNG
전주 여행,497,는,JX
전주 여행,497,네임,NNG
전주 여행,497,카드,NNG
전주 여행,497,타,VV
전주 여행,497,고,EC
전주 여행,497,오,VX
전주 여행,497,세요,EP+EF
전주 여행,498,코스,NNG
전주 여행,498,을,JKO
전주 여행,498,준비,NNG
전주 여행,498,하,XSV
전주 여행,498,고,EC
전주 여행,498,계시,VX
전주 여행,498,는군요,EF
전주 여행,498,아무래도,MAG
전주 여행,498,의,JKG
전주 여행,498,중심,NNG
전주 여행,498,은,JX
전주 여행,498,한옥마을,NNP
전주 여행,498,이,VCP
전주 여행,498,죠,EF
전주 여행,498,지난,VV+ETM
전주 여행,498,주말,NNG
전주 여행,498,를,JKO
전주 여행,498,다녀왔,VV+EP
전주 여행,498,는데요,EF
전주 여행,498,저,NP
전주 여행,498,라면,VCP+EC
전주 여행,498,한옥,NNG
전주 여행,498,마을,NNG
전주 여행,498,에서,JKB
전주 여행,498,숙소,NNG
전주 여행,498,를,JKO
전주 여행,498,정할,VV+ETM
전주 여행,498,것,NNB
전주 여행,498,같,VA
전주 여행,498,아요,EF
전주 여행,498,다양,XR
전주 여행,498,한,XSA+ETM
전주 여행,498,컨셉,NNG
전주 여행,498,의,JKG
전주 여행,498,숙소,NNG
전주 여행,498,를,JKO
전주 여행,498,고를,VV+ETM
전주 여행,498,수,NNB
전주 여행,498,있,VV
전주 여행,498,고요,EC
전주 여행,498,한옥마을,NNP
전주 여행,498,의,JKG
전주 여행,498,밤,NNG
전주 여행,498,문화,NNG
전주 여행,498,도,JX
전주 여행,498,좋,VA
전주 여행,498,거든요,EF
전주 여행,499,1,SN
전주 여행,499,박,NNBC
전주 여행,499,2,SN
전주 여행,499,일,NNBC
전주 여행,499,코스,NNG
전주 여행,499,질문,NNG
전주 여행,499,하,XSV
전주 여행,499,신,EP+ETM
전주 여행,499,코스,NNG
전주 여행,499,관련,NNG
전주 여행,499,답변,NNG
전주 여행,499,드리,VV
전주 여행,499,겠,EP
전주 여행,499,습니다,EF
전주 여행,499,가족,NNG
전주 여행,499,분,NNB
전주 여행,499,들,XSN
전주 여행,499,과,JKB
전주 여행,499,함께,MAG
전주 여행,499,하,VV
전주 여행,499,는,ETM
전주 여행,499,을,JKO
전주 여행,499,계획,NNG
전주 여행,499,중,NNB
전주 여행,499,이,VCP
전주 여행,499,시,EP
전주 여행,499,군요,EF
전주 여행,499,의,JKG
전주 여행,499,추천,NNG
전주 여행,499,명소,NNG
전주 여행,499,와,JC
전주 여행,499,맛집,NNG
전주 여행,499,들,XSN
전주 여행,499,을,JKO
전주 여행,499,포함,NNG
전주 여행,499,해서,XSV+EC
전주 여행,499,여다,VV+EC
전주 여행,499,에서,JKB
전주 여행,499,맞춤,NNG
전주 여행,499,형,XSN
전주 여행,499,1,SN
전주 여행,499,박,NNBC
전주 여행,499,2,SN
전주 여행,499,일,NNBC
전주 여행,499,코스,NNG
전주 여행,499,를,JKO
전주 여행,499,준비,NNG
전주 여행,499,했,XSV+EP
전주 여행,499,어요,EF
전주 여행,499,아래,NNG
전주 여행,499,첨부,NNG
전주 여행,499,된,XSV+ETM
전주 여행,499,일정,NNG
전주 여행,499,을,JKO
전주 여행,499,참고,NNG
전주 여행,499,해,XSV+EC
전주 여행,500,이여,NNG
전주 여행,500,~~(,SY
전주 여행,500,급해,VA+EF
전주 여행,500,여,JKS+EF
전주 여행,500,!,SF
전주 여행,500,),SSC
전주 여행,500,제,NP
전주 여행,500,가,JKS
전주 여행,500,알,VV
전주 여행,500,고,EC
전주 여행,500,있,VX
전주 여행,500,는,ETM
전주 여행,500,코스,NNG
전주 여행,500,를,JKO
전주 여행,500,다,MAG
전주 여행,500,정리,NNG
전주 여행,500,했,XSV+EP
전주 여행,500,봤,VX+EP
전주 여행,500,습니다,EF
전주 여행,500,참고,NNG
전주 여행,500,해,XSV+EC
전주 여행,500,주,VX
전주 여행,500,세요,EP+EF
전주 여행,500,즐거운,VA+ETM
전주 여행,500,되,XSV
전주 여행,500,시,EP
전주 여행,500,고요,EF
전주 여행,500,전,MM
전주 여행,500,주,NNG
전주 여행,500,에서,JKB
전주 여행,500,가,VV
전주 여행,500,볼,EC+VX+ETM
전주 여행,500,만,NNB
전주 여행,500,한,XSA+ETM
전주 여행,500,곳,NNB
전주 여행,500,덕진,NNP
전주 여행,500,공원,NNG
전주 여행,500,추천,NNP
전주 여행,500,덕진,NNP
전주 여행,500,공원,NNG
전주 여행,500,이,JKS
전주 여행,500,터미널,NNG
전주 여행,500,에서,JKB
전주 여행,500,가까운,VA+ETM
전주 여행,500,곳,NNG
전주 여행,500,이,VCP
전주 여행,500,죠,EF
전주 여행,500,날씨,NNG
전주 여행,500,가,JKS
전주 여행,500,화창,XR
전주 여행,500,하,XSA
전주 여행,500,다면,EC
전주 여행,500,공원,NNG
전주 여행,500,부터,JX
전주 여행,500,둘러보,VV
전주 여행,500,면,EC
전주 여행,500,좋,VA
전주 여행,500,을,ETM
전주 여행,500,것,NNB
경주 여행,1,APEC,SL
경주 여행,1,기간,NNG
경주 여행,1,APEC,SL
경주 여행,1,기간,NNG
경주 여행,1,어떻게,MAG
경주 여행,1,생각,NNG
경주 여행,1,하,XSV
경주 여행,1,시,EP
경주 여행,1,나요,EF
경주 여행,1,APEC,SL
경주 여행,1,기간,NNG
경주 여행,1,에,JKB
경주 여행,1,은,JX
경주 여행,1,좋,VA
경주 여행,1,은,ETM
경주 여행,1,방법,NNG
경주 여행,1,이,VCP
경주 여행,1,에요,EF
경주 여행,1,역사,NNG
경주 여행,1,와,JC
경주 여행,1,문화,NNG
경주 여행,1,가,JKS
경주 여행,1,가득,MAG
경주 여행,1,한,XSA+ETM
경주 여행,1,도시,NNG
경주 여행,1,에서,JKB
경주 여행,1,특별,NNG
경주 여행,1,한,XSA+ETM
경주 여행,1,경험,NNG
경주 여행,1,을,JKO
경주 여행,1,할,VV+ETM
경주 여행,1,수,NNB
경주 여행,1,있,VV
경주 여행,1,을,ETM
경주 여행,1,거,NNB
경주 여행,1,에요,VCP+EF
경주 여행,1,즐거운,VA+ETM
경주 여행,1,되,XSV
경주 여행,1,세요,EP+EF
경주 여행,2,강수량,NNG
경주 여행,2,45,SN
경주 여행,2,%,SY
경주 여행,2,비,NNG
경주 여행,2,오,VV
경주 여행,2,는,ETM
경주 여행,2,거,NNB
경주 여행,2,겠,VCP+EP
경주 여행,2,죠,EF
경주 여행,2,?,SF
경주 여행,2,다음,NNG
경주 여행,2,주,NNG
경주 여행,2,27,SN
경주 여행,2,일,NNBC
경주 여행,2,수요일,NNG
경주 여행,2,에,JKB
경주 여행,2,가,VV
경주 여행,2,는데,EC
경주 여행,2,날씨,NNG
경주 여행,2,를,JKO
경주 여행,2,찾아보,VV
경주 여행,2,니,EC
경주 여행,2,45,SN
경주 여행,2,퍼,NNG
경주 여행,2,나,JX
경주 여행,2,되,VV
경주 여행,2,던데,EC
경주 여행,2,연달,VV
경주 여행,2,아,EC
경주 여행,2,비,XPN
경주 여행,2,소식,NNG
경주 여행,2,도,JX
경주 여행,2,잡혀,VV+EC
경주 여행,2,있,VX
경주 여행,2,고,EC
경주 여행,2,비,NNG
경주 여행,2,오,VV
경주 여행,2,는,ETM
경주 여행,2,거,NNB
경주 여행,2,비,XPN
경주 여행,2,오,NR
경주 여행,2,는,JX
경주 여행,2,날,NNG
경주 여행,2,의,JKG
경주 여행,2,운치,NNG
경주 여행,2,를,JKO
경주 여행,2,즐길,VV+ETM
경주 여행,2,수,NNB
경주 여행,2,있,VV
경주 여행,2,는,ETM
경주 여행,2,코스,NNG
경주 여행,2,를,JKO
경주 여행,2,미리,MAG
경주 여행,2,생각,NNG
경주 여행,2,해,XSV+EC
경주 여행,2,두,VX
경주 여행,2,시,EP
경주 여행,2,면,EC
경주 여행,2,좋,VA
경주 여행,2,을,ETM
경주 여행,2,것,NNB
경주 여행,2,같,VA
경주 여행,2,습니다,EF
경주 여행,2,즐거운,VA+ETM
경주 여행,2,되,XSV
경주 여행,2,시,EP
경주 여행,2,길,ETN+JKO
경주 여행,2,바랍니다,VV+EC
경주 여행,3,6,SN
경주 여행,3,~,SY
경주 여행,3,7,SN
경주 여행,3,월,NNBC
경주 여행,3,에서,JKB
경주 여행,3,꼭,MAG
경주 여행,3,가,VV+EC
경주 여행,3,봐야,VX+EC
경주 여행,3,할,VX+ETM
경주 여행,3,명소,NNG
경주 여행,3,는,JX
경주 여행,3,?,SY
경주 여행,3,질문,NNG
경주 여행,3,하,XSV
경주 여행,3,신,EP+ETM
경주 여행,3,명소,NNG
경주 여행,3,관련,NNG
경주 여행,3,답변,NNG
경주 여행,3,드리,VV
경주 여행,3,도록,EC
경주 여행,3,하,VX
경주 여행,3,겠,EP
경주 여행,3,습니다,EF
경주 여행,3,6,SN
경주 여행,3,7,SN
경주 여행,3,월,NNBC
경주 여행,3,에,JKB
경주 여행,3,방문,NNG
경주 여행,3,하,XSV
경주 여행,3,기,ETN
경주 여행,3,좋,VA
경주 여행,3,은,ETM
경주 여행,3,명소,NNG
경주 여행,3,로,JKB
경주 여행,3,는,JX
경주 여행,3,동궁,NNG
경주 여행,3,과,JC
경주 여행,3,월지,NNG
